#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 10 28 11 46  1.8  0.7 13.3  1.7  9.1   N NNE    AVERAGE  6.8  22
2024 10 28 11 16  1.8  0.8 13.3  1.6  9.1 NNW NNE    AVERAGE  6.7  16
2024 10 28 10 16  1.7  0.6 10.5  1.6  8.3 NNE NNE    AVERAGE  6.9  19
2024 10 28 09 46  1.9  0.7 10.5  1.8  9.9 NNE NNE    AVERAGE  7.1  17
2024 10 28 09 16  1.9  0.7 10.5  1.8  9.1 NNE NNE    AVERAGE  7.1  20
2024 10 28 08 16  1.7  0.6 10.5  1.7  9.9 NNE NNE    AVERAGE  6.7  23
2024 10 28 07 46  1.8  0.6 10.5  1.8  9.9 NNE NNE    AVERAGE  7.0  17
2024 10 28 07 16  1.8  0.6 10.5  1.7  9.9 NNE NNE    AVERAGE  6.8  17
2024 10 28 06 46  1.8  0.7 10.5  1.6  9.1 NNE NNE    AVERAGE  7.0  23
2024 10 28 06 16  1.8  0.7 11.1  1.7  9.9 NNE NNE    AVERAGE  7.3  17
2024 10 28 05 46  1.8  0.9 10.5  1.7  9.9 NNE NNE    AVERAGE  7.3  23
2024 10 28 05 16  1.7  0.8 10.5  1.5  9.9 NNE NNE    AVERAGE  7.0  20
2024 10 28 04 46  1.6  0.7 10.5  1.5  9.9 NNE NNE    AVERAGE  6.9  20
2024 10 28 04 16  1.5  0.6 10.5  1.4  7.1 NNE NNE    AVERAGE  6.5  19
2024 10 28 03 46  1.5  0.7 10.5  1.4  9.1 NNE NNE    AVERAGE  6.5  20
2024 10 28 03 16  1.4  0.7 10.5  1.3  9.9 NNE NNE    AVERAGE  6.6  22
2024 10 28 02 46  1.5  0.6 10.5  1.4  9.9 NNE NNE    AVERAGE  6.5  16
2024 10 28 02 16  1.4  0.7 10.5  1.3  9.9 NNE NNE    AVERAGE  6.6  12
2024 10 28 01 46  1.5  0.6 10.5  1.4  9.9 NNE   N    AVERAGE  6.6   9
2024 10 28 01 16  1.4  0.6 10.5  1.2  9.9 NNE NNE    AVERAGE  6.3  23
2024 10 28 00 46  1.3  0.5 10.5  1.2  9.9 NNE   N    AVERAGE  6.1  15
2024 10 28 00 16  1.4  0.7 10.5  1.2  9.9   N NNE    AVERAGE  6.2   8
2024 10 27 23 46  1.4  0.6 10.5  1.3  7.1 NNE NNE    AVERAGE  6.3  15
2024 10 27 23 16  1.4  0.7 10.5  1.2  7.1   N NNE    AVERAGE  6.2   8
2024 10 27 22 46  1.4  0.7 10.5  1.2  7.1 NNE  NE    AVERAGE  6.1  13
2024 10 27 22 16  1.6  0.5 11.1  1.5  6.7   N  NE      STEEP  6.1  37
2024 10 27 21 46  1.5  0.5 11.1  1.4  7.7 NNE  NE    AVERAGE  6.0  34
2024 10 27 20 46  1.6  0.7 10.5  1.4  7.7 NNE NNE    AVERAGE  6.5  20
2024 10 27 20 16  1.6  0.8 11.1  1.4  7.7 NNE NNE    AVERAGE  6.5  26
2024 10 27 19 46  1.6  0.8 11.1  1.4  7.7 NNE NNE    AVERAGE  6.6  33
2024 10 27 19 16  1.7  0.9 11.1  1.5  7.1 NNE  NE    AVERAGE  6.7  24
2024 10 27 18 46  1.7  0.8 10.5  1.6  9.9 NNE NNE    AVERAGE  6.6  26
2024 10 27 18 16  1.8  0.8 11.1  1.6  7.1 NNE  NE    AVERAGE  6.9  32
2024 10 27 17 46  1.7  0.8 10.5  1.5  7.7 NNE  NE    AVERAGE  6.6  27
2024 10 27 17 16  1.8  0.8 11.8  1.6  9.9 NNE NNE    AVERAGE  7.0  27
2024 10 27 16 46  1.9  1.0 11.1  1.6  8.3 NNE  NE    AVERAGE  7.2  26
2024 10 27 16 16  2.0  1.0 11.1  1.8  9.9 NNE NNE    AVERAGE  7.4  32
2024 10 27 15 46  1.7  0.7 11.1  1.5  7.1 NNE  NE    AVERAGE  6.7  30
2024 10 27 15 16  1.9  0.9 11.8  1.7  8.3 NNE  NE    AVERAGE  7.3  33
2024 10 27 14 46  1.9  0.9 10.5  1.7  9.9 NNE NNE    AVERAGE  7.5  30
2024 10 27 14 16  1.8  0.8 10.5  1.6  9.9 NNE NNE    AVERAGE  7.1  33
2024 10 27 13 46  1.9  1.0 10.5  1.7  9.9 NNE NNE    AVERAGE  7.4  26
2024 10 27 13 16  1.8  0.9 11.1  1.6  7.7 NNE  NE    AVERAGE  7.2  23
2024 10 27 12 46  1.8  0.9 10.5  1.6  9.9 NNE NNE    AVERAGE  7.3  27
2024 10 27 12 16  1.6  0.7 11.8  1.5  7.7 NNE NNE    AVERAGE  6.8  33
2024 10 27 11 46  1.7  0.8 11.1  1.6  7.1 NNE  NE    AVERAGE  6.9  19
2024 10 27 10 46  1.8  0.8 11.1  1.6  7.1 NNE  NE    AVERAGE  7.0  23
2024 10 27 10 16  1.9  0.8 11.1  1.7  9.9 NNE NNE    AVERAGE  6.8  26
2024 10 27 09 46  1.9  0.9 11.8  1.7  7.1 NNE  NE      STEEP  7.0  34
2024 10 27 09 16  2.0  1.1 11.8  1.6  7.1 NNE  NE    AVERAGE  7.1  17
2024 10 27 08 46  1.8  1.0 10.5  1.6  9.9 NNE NNE    AVERAGE  6.9  22
2024 10 27 08 16  2.1  1.2 11.8  1.7  6.7 NNE  NE    AVERAGE  7.2  29
2024 10 27 07 46  2.1  1.0 11.1  1.9  9.9 NNE NNE    AVERAGE  7.1  19
2024 10 27 07 16  2.1  1.2 11.1  1.8  6.7 NNE  NE    AVERAGE  6.9  24
2024 10 27 06 46  2.1  1.1 11.1  1.8  6.2 NNE  NE    AVERAGE  6.8  24
2024 10 27 06 16  2.0  1.1 11.8  1.7  9.9 NNE NNE    AVERAGE  6.8  22
2024 10 27 05 46  2.1  1.3 11.8  1.7  6.7 NNE NNE    AVERAGE  7.0  20
2024 10 27 05 16  2.1  1.1 11.8  1.8  6.7 NNE NNE    AVERAGE  6.7  23
2024 10 27 04 46  2.1  1.2 11.1  1.8  7.1 NNE NNE    AVERAGE  6.7  19
2024 10 27 04 16  2.1  1.2 11.8  1.8  7.1 NNE NNE    AVERAGE  6.7  19
2024 10 27 03 46  2.2  1.3 11.8  1.9  9.1 NNE NNE    AVERAGE  7.0  19
2024 10 27 03 16  2.1  1.2 11.8  1.8  6.7 NNE NNE    AVERAGE  7.0  22
2024 10 27 02 46  2.1  1.4 12.5  1.6  7.1 NNE NNE    AVERAGE  7.7  20
2024 10 27 02 16  1.8  1.2 12.5  1.4  7.1 NNE   N    AVERAGE  7.5  27
2024 10 27 01 46  1.9  1.3 12.5  1.4  9.9 NNE NNE    AVERAGE  7.9  17
2024 10 27 01 16  1.9  1.3 11.8  1.3  9.9 NNE NNE      SWELL  7.7  15
2024 10 27 00 46  1.9  1.2 12.5  1.4  9.1 NNE NNE    AVERAGE  7.4  15
2024 10 27 00 16  1.8  1.2 12.5  1.3  9.9   N NNE    AVERAGE  7.2   8
2024 10 26 23 46  1.8  1.3 12.5  1.4  9.9 NNE NNE    AVERAGE  7.4  13
2024 10 26 23 16  1.8  1.3 12.5  1.3  9.9 NNE NNE      SWELL  7.7  19
2024 10 26 22 46  1.8  1.3 11.8  1.3  9.9 NNE NNE      SWELL  8.0  17
2024 10 26 22 16  1.7  1.3 12.5  1.2  9.1 NNE NNE      SWELL  7.9  23
2024 10 26 21 46  2.0  1.6 12.5  1.3  9.9 NNE NNE      SWELL  8.5  20
2024 10 26 21 16  1.6  1.2 12.5  1.1  9.9 NNE NNE      SWELL  7.6  16
2024 10 26 20 46  1.7  1.2 12.5  1.2  9.1 NNE NNE      SWELL  7.4  15
2024 10 26 20 16  1.9  1.4 13.3  1.3  9.9 NNE NNE      SWELL  8.2  22
2024 10 26 19 46  1.8  1.2 12.5  1.3  9.1 NNE NNE    AVERAGE  8.0  30
2024 10 26 19 16  1.9  1.4 12.5  1.3  9.9 NNE NNE      SWELL  8.1  20
2024 10 26 18 46  1.9  1.2 12.5  1.5  9.9 NNE NNE    AVERAGE  8.1  32
2024 10 26 18 16  2.0  1.5 13.3  1.3  9.9 NNE NNE      SWELL  8.8  29
2024 10 26 17 46  2.0  1.6 12.5  1.4  9.9 NNE NNE      SWELL  8.8  29
2024 10 26 17 16  1.9  1.3 12.5  1.4  9.9 NNE NNE    AVERAGE  8.4  30
2024 10 26 16 46  1.8  1.4 12.5  1.2  9.9  NE NNE      SWELL  8.7  36
2024 10 26 16 16  1.9  1.2 13.3  1.4  9.9 NNE NNE    AVERAGE  8.5  32
2024 10 26 15 46  1.9  1.4 13.3  1.3  9.9 NNE NNE      SWELL  9.2  29
2024 10 26 15 16  1.9  1.4 12.5  1.2  9.9 NNE  NE      SWELL  9.1  32
2024 10 26 14 46  1.9  1.4 12.5  1.3  9.9  NE  NE      SWELL  9.2  34
2024 10 26 14 16  2.1  1.6 13.3  1.4  9.9 NNE NNE      SWELL  9.4  33
2024 10 26 13 46  2.0  1.4 13.3  1.4  9.9 NNE NNE      SWELL  9.0  33
2024 10 26 13 16  2.1  1.6 11.8  1.4  9.9  NE NNE      SWELL  9.1  36
2024 10 26 12 46  2.2  1.6 13.3  1.4  9.9 NNE NNE      SWELL  9.3  29
2024 10 26 12 16  2.2  1.7 13.3  1.4  9.1 NNE NNE      SWELL  9.4  30
2024 10 26 11 46  1.9  1.5 13.3  1.2  9.1 NNE NNE      SWELL  9.2  29
2024 10 26 11 16  2.1  1.5 10.5  1.5  9.1  NE NNE      SWELL  8.9  36
2024 10 26 10 46  2.0  1.4 12.5  1.4  9.1  NE NNE      SWELL  9.0  34
2024 10 26 10 16  2.3  1.8 11.8  1.5  9.9 NNE NNE      SWELL  9.5  27
2024 10 26 09 46  2.0  1.5 11.1  1.4  9.9 NNE NNE      SWELL  9.0  27
2024 10 26 09 16  2.0  1.6 13.3  1.4  9.9 NNE NNE      SWELL  9.2  22
2024 10 26 08 46  2.3  1.9 11.8  1.4  9.9 NNE NNE      SWELL  9.7  27
2024 10 26 08 16  2.1  1.6 13.3  1.4  9.9 NNE NNE      SWELL  9.3  27
2024 10 26 07 46  2.2  1.6 11.8  1.6  9.9 NNE NNE      SWELL  9.0  33
2024 10 26 07 16  2.3  1.8 13.3  1.4  9.9 NNE NNE      SWELL  9.3  22
2024 10 26 06 46  2.4  1.7 12.5  1.7  9.9 NNE NNE      SWELL  9.1  22
2024 10 26 06 16  2.3  1.7 13.3  1.7  9.9 NNE NNE      SWELL  9.2  24
2024 10 26 05 46  2.5  2.0 14.3  1.5  9.1 NNE NNE      SWELL  9.8  26
2024 10 26 05 16  2.6  2.0 11.8  1.6  9.9 NNE NNE      SWELL  9.6  26
2024 10 26 04 46  2.5  2.1 13.3  1.4  9.9 NNE NNE      SWELL  9.9  24
2024 10 26 04 16  2.6  2.1 13.3  1.5  9.9 NNE NNE      SWELL  9.9  23
2024 10 26 03 46  2.7  2.3 13.3  1.4  9.1 NNE NNE      SWELL 10.2  24
2024 10 26 03 16  2.5  2.0 13.3  1.4  9.9 NNE NNE      SWELL  9.9  26
2024 10 26 02 46  2.5  2.1 14.3  1.4  9.1 NNE NNE      SWELL 10.1  23
2024 10 26 02 16  2.6  2.2 14.3  1.5  9.9 NNE NNE      SWELL 10.0  20
2024 10 26 01 46  2.5  2.2 14.3  1.4  9.9 NNE NNE      SWELL 10.0  24
2024 10 26 01 16  2.5  2.1 13.3  1.3  9.9 NNE NNE      SWELL 10.0  27
2024 10 26 00 46  2.4  2.0 12.5  1.3  9.9 NNE NNE      SWELL  9.7  24
2024 10 26 00 16  2.2  1.9 14.3  1.2  9.1 NNE NNE      SWELL  9.9  29
2024 10 25 23 46  2.3  1.9 13.3  1.3  9.9 NNE NNE      SWELL  9.8  24
2024 10 25 23 16  2.1  1.7 14.3  1.3  9.9 NNE NNE      SWELL  9.3  27
2024 10 25 22 46  2.0  1.6 13.3  1.3  9.1 NNE NNE      SWELL  9.0  24
2024 10 25 22 16  1.9  1.4 13.3  1.3  9.9 NNE NNE      SWELL  8.8  33
2024 10 25 21 46  2.0  1.5 14.3  1.4  9.9 NNE NNE      SWELL  8.9  30
2024 10 25 21 16  2.0  1.5 13.3  1.4  9.1  NE NNE      SWELL  8.9  36
2024 10 25 20 46  1.8  1.3 13.3  1.3  9.9 NNE NNE      SWELL  8.6  33
2024 10 25 20 16  1.9  1.3 14.3  1.5  9.9 NNE NNE    AVERAGE  8.8  26
2024 10 25 19 46  1.9  1.4 14.3  1.4  9.9 NNE NNE      SWELL  8.6  29
2024 10 25 19 16  1.9  1.4 14.3  1.4  9.9 NNE NNE      SWELL  8.8  30
2024 10 25 18 46  1.9  1.5 14.3  1.3  9.9 NNE NNE      SWELL  9.1  27
2024 10 25 18 16  2.0  1.4 10.5  1.5  9.9 NNE NNE    AVERAGE  8.8  30
2024 10 25 17 46  1.9  1.2 11.1  1.6  9.9  NE NNE    AVERAGE  8.6  30
2024 10 25 17 16  1.8  1.2 10.5  1.5  9.9  NE NNE    AVERAGE  8.4  36
2024 10 25 16 46  1.8  1.2 11.1  1.4  9.9  NE  NE    AVERAGE  8.3  39
2024 10 25 16 16  1.9  1.4 10.5  1.4  9.9 NNE NNE      SWELL  8.5  30
2024 10 25 15 46  1.8  1.1 11.1  1.5  9.9  NE NNE    AVERAGE  8.2  23
2024 10 25 15 16  1.8  1.0 11.1  1.6  9.9 NNE NNE    AVERAGE  8.0  26
2024 10 25 14 46  1.9  1.2 10.5  1.5  9.9 NNE  NE    AVERAGE  8.2  27
2024 10 25 14 16  1.9  1.1 11.1  1.6  9.9  NE NNE    AVERAGE  8.2  22
2024 10 25 13 46  1.8  1.1 10.5  1.4  9.9 NNE NNE    AVERAGE  8.2  29
2024 10 25 13 16  1.8  1.2 10.5  1.4  9.9  NE NNE    AVERAGE  8.3  39
2024 10 25 12 46  2.0  1.4 10.5  1.5  9.9  NE NNE    AVERAGE  8.6  37
2024 10 25 12 16  2.0  1.3 10.5  1.7  9.9 NNE  NE    AVERAGE  8.5  29
2024 10 25 11 46  2.0  1.2 10.5  1.6  9.9 NNE NNE    AVERAGE  8.4  26
2024 10 25 11 16  2.0  1.2 11.1  1.8  9.9  NE NNE    AVERAGE  8.5  34
2024 10 25 10 46  1.9  1.2 11.1  1.5  9.9 NNE NNE    AVERAGE  8.2  29
2024 10 25 10 16  1.8  1.0 10.5  1.5  9.9 NNE NNE    AVERAGE  7.9  20
2024 10 25 09 46  1.9  0.9 11.1  1.7  9.9 NNE NNE    AVERAGE  8.1  22
2024 10 25 09 16  1.8  1.1 11.1  1.5  9.9  NE NNE    AVERAGE  8.3  36
2024 10 25 08 46  2.1  1.3 10.5  1.7  9.9 NNE NNE    AVERAGE  8.7  32
2024 10 25 08 16  2.3  1.6 10.5  1.7  9.9 NNE NNE    AVERAGE  9.0  23
2024 10 25 07 46  1.9  1.2 10.5  1.6  9.9 NNE NNE    AVERAGE  8.7  29
2024 10 25 07 16  1.9  1.3 10.5  1.5  9.9 NNE NNE    AVERAGE  8.8  24
2024 10 25 06 46  1.9  1.1 10.5  1.6  9.9 NNE NNE    AVERAGE  8.5  20
2024 10 25 06 16  2.3  1.6 10.5  1.7  9.9 NNE NNE    AVERAGE  8.9  17
2024 10 25 05 46  1.9  1.2 10.5  1.6  9.9 NNE NNE    AVERAGE  8.4  27
2024 10 25 05 16  2.2  1.5 10.5  1.7  9.9 NNE NNE    AVERAGE  8.5  16
2024 10 25 04 46  2.0  1.4 11.1  1.6  9.9 NNE NNE    AVERAGE  8.6  17
2024 10 25 04 16  2.2  1.5 10.5  1.7  9.9 NNE NNE    AVERAGE  8.7  20
2024 10 25 03 46  1.9  1.2 10.5  1.5  9.9 NNE NNE    AVERAGE  8.3  16
2024 10 25 03 16  2.0  1.4 10.5  1.6  9.9 NNE NNE    AVERAGE  8.4  20
2024 10 25 02 46  2.2  1.4 11.1  1.8  9.9 NNE NNE    AVERAGE  8.5  23
2024 10 25 02 16  1.9  1.2 11.1  1.5  9.9   N NNE    AVERAGE  8.5  16
2024 10 25 01 46  2.3  1.7 11.1  1.6  9.9 NNE NNE      SWELL  8.8  20
2024 10 25 01 16  1.9  1.2 10.5  1.5  9.9 NNE   N    AVERAGE  8.1  26
2024 10 25 00 46  2.2  1.4 10.5  1.8  9.9 NNE NNE    AVERAGE  8.6  22
2024 10 25 00 16  2.1  1.6 11.1  1.5  9.9 NNE NNE      SWELL  8.7  24
